Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48,Site_49,Site_50,Site_51,Site_52,Site_53,Site_54,Site_55,Site_56,Site_57,Site_58,Site_59,Site_60,Site_61,Site_62,Site_63,Site_64,Site_65,Site_66,Site_67,Site_68,Site_69,Site_70,Site_71,Site_72,Site_73,Site_74,Site_75,Site_76,Site_77,Site_78,Site_79,Site_80,Site_81,Site_82,Site_83,Site_84,Site_85,Site_86,Site_87,Site_88,Site_89,Site_90,Site_91,Site_92,Site_93,Site_94,Site_95,Site_96,Site_97,Site_98,Site_99,Site_100
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
112.23,150.5496,127.2156,117.12,130.8384,98.2188,88.6932,93.096,106.8144,85.9632,69.252,90.216,82.2504,91.296,103.6344,90.216,106.3944,121.1628,96.95879,107.1444,96.92879,105.4644,110.1372,114.57,123.7056,110.1372,105.7872,92.586,61.6092,52.9236,75.3876,48.4608,34.5924,39.0852,0,48.2508,204.7104,187.602,187.602,178.8264,184.422,198.9732,167.4408,172.5036,172.5336,159.1152,191.2776,164.5008,197.4204,236.3556,225.0672,187.8348,134.664,35.4024,43.608,72.6648,49.8708,94.49879,100.0716,81.02039,85.8432,95.63879,88.6932,185.562,188.832,204.6732,136.4712,159.9552,95.63879,119.4456,59.9664,78.6276,96.95879,111.0972,85.8432,72.6348,191.9076,88.6932,35.4024,141.834,144.8568,53.2836,47.9508,25.1268,217.6116,107.6172,131.3712,79.5576,124.3884,142.1196,183.042,186.2448,254.9868,81.5004,66.642,92.586,107.1444,105.4644,110.1372,183.0948
119.112,101.9597,104.8453,88.20293,79.94175,98.13851,92.28293,96.24851,79.73175,64.3494,74.59058,47.79705,52.03263,64.0794,72.31058,47.79705,55.06823,65.4294,43.89146,43.53146,31.3347,23.67353,12.31676,23.70353,7.691175,12.31676,15.86235,31.2447,52.09264,59.90381,63.3594,103.4353,83.00175,87.66293,118.992,103.2253,167.0179,137.8544,137.8544,122.5076,107.0597,116.7664,110.1309,107.3053,107.3353,96.12851,93.96293,67.41499,96.42851,137.2244,121.452,84.92175,41.54588,108.1753,95.79852,86.27734,66.2394,103.1297,111.0609,90.96293,86.63734,95.55851,92.28293,146.9911,150.2612,161.5579,109.1709,116.5564,95.55851,51.27705,61.82381,43.80146,43.89146,43.11147,86.63734,86.24734,91.35293,92.28293,108.1753,101.5697,93.60851,159.3379,99.7041,114.6065,137.1888,83.51733,10.78676,84.02175,111.9609,27.57911,83.36175,83.33175,153.8667,32.0547,55.48822,31.2447,43.53146,23.67353,12.31676,60.08381
119.112,101.9597,104.8453,88.20293,79.94175,98.13851,92.28293,96.24851,79.73175,64.3494,74.59058,47.79705,52.03263,64.0794,72.31058,47.79705,55.06823,65.4294,43.89146,43.53146,31.3347,23.67353,12.31676,23.70353,7.691175,12.31676,15.86235,31.2447,52.09264,59.90381,63.3594,103.4353,83.00175,87.66293,118.992,103.2253,167.0179,137.8544,137.8544,122.5076,107.0597,116.7664,110.1309,107.3053,107.3353,96.12851,93.96293,67.41499,96.42851,137.2244,121.452,84.92175,41.54588,108.1753,95.79852,86.27734,66.2394,103.1297,111.0609,90.96293,86.63734,95.55851,92.28293,146.9911,150.2612,161.5579,109.1709,116.5564,95.55851,51.27705,61.82381,43.80146,43.89146,43.11147,86.63734,86.24734,91.35293,92.28293,108.1753,101.5697,93.60851,159.3379,99.7041,114.6065,137.1888,83.51733,10.78676,84.02175,111.9609,27.57911,83.36175,83.33175,153.8667,32.0547,55.48822,31.2447,43.53146,23.67353,12.31676,60.08381
119.112,101.9597,104.8453,88.20293,79.94175,98.13851,92.28293,96.24851,79.73175,64.3494,74.59058,47.79705,52.03263,64.0794,72.31058,47.79705,55.06823,65.4294,43.89146,43.53146,31.3347,23.67353,12.31676,23.70353,7.691175,12.31676,15.86235,31.2447,52.09264,59.90381,63.3594,103.4353,83.00175,87.66293,118.992,103.2253,167.0179,137.8544,137.8544,122.5076,107.0597,116.7664,110.1309,107.3053,107.3353,96.12851,93.96293,67.41499,96.42851,137.2244,121.452,84.92175,41.54588,108.1753,95.79852,86.27734,66.2394,103.1297,111.0609,90.96293,86.63734,95.55851,92.28293,146.9911,150.2612,161.5579,109.1709,116.5564,95.55851,51.27705,61.82381,43.80146,43.89146,43.11147,86.63734,86.24734,91.35293,92.28293,108.1753,101.5697,93.60851,159.3379,99.7041,114.6065,137.1888,83.51733,10.78676,84.02175,111.9609,27.57911,83.36175,83.33175,153.8667,32.0547,55.48822,31.2447,43.53146,23.67353,12.31676,60.08381
96.816,134.058,113.418,104.4,116.502,84.96,79.206,83.07,95.172,76.476,61.92,77.496,73.302,81.27,89.298,77.496,94.752,105.21,83.7,95.502,86.364,93.822,97.956,101.85,109.908,97.956,97.2,82.56,58.41,50.802,70.572,53.856,32.472,42.864,34.806,53.646,182.292,164.106,164.106,159.102,163.62,173.322,148.794,150.624,150.654,138.852,169.398,143.16,175.002,206.394,199.416,163.8,122.844,3.774,18.54,64.794,44.694,81.24,88.968,69.378,76.356,82.38,79.206,164.76,168.03,179.022,118.902,139.692,82.38,109.242,53.712,70.218,83.7,98.916,76.356,64.764,170.028,79.206,3.774,126.42,128.904,57.9,12.042,10.812,193.038,92.742,116.496,71.148,117,132.882,162.24,164.904,222.87,72.552,62.904,82.56,95.502,93.822,97.956,164.574
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
